dt,hour,hostid,mod,avg_value,max_value,min_value,sample_cnt
2026-07-01,1,host002,mem_free,20934.00,20934.00,20934.00,1
2026-07-01,1,host002,mem_swap,122682.00,122682.00,122682.00,1
2026-07-01,1,host002,mem_used,48709.00,48709.00,48709.00,1
2026-07-01,1,host002,net_in,194.93,194.93,194.93,1
2026-07-01,1,host002,net_out,813.71,813.71,813.71,1
2026-07-01,1,host002,net_pktin,51770.00,51770.00,51770.00,1
2026-07-01,1,host002,net_pktout,83513.00,83513.00,83513.00,1
2026-07-01,1,host002,proc_block,2.00,2.00,2.00,1
2026-07-01,1,host002,proc_run,393.00,393.00,393.00,1
2026-07-01,1,host002,proc_total,303.00,303.00,303.00,1
2026-07-01,1,host003,cpu_idle,86.63,86.63,86.63,1
2026-07-01,1,host003,cpu_sys,42.84,42.84,42.84,1
2026-07-01,1,host003,cpu_usage,36.65,36.65,36.65,1
2026-07-01,1,host003,cpu_user,48.32,48.32,48.32,1
2026-07-01,1,host003,cpu_wait,31.86,31.86,31.86,1
2026-07-01,1,host003,load1,22.80,22.80,22.80,1
2026-07-01,1,host003,load15,21.18,21.18,21.18,1
2026-07-01,1,host003,load5,3.13,3.13,3.13,1
2026-07-01,1,host003,mem_buff,98631.00,98631.00,98631.00,1
2026-07-01,1,host003,mem_cache,34710.00,34710.00,34710.00,1
2026-07-01,1,host003,mem_free,126814.00,126814.00,126814.00,1
2026-07-01,1,host003,mem_swap,62718.00,62718.00,62718.00,1
2026-07-01,1,host003,mem_used,64771.00,64771.00,64771.00,1
2026-07-01,1,host003,net_in,482.12,482.12,482.12,1
2026-07-01,1,host003,net_out,634.79,634.79,634.79,1
2026-07-01,1,host003,net_pktin,98455.00,98455.00,98455.00,1
2026-07-01,1,host003,net_pktout,6781.00,6781.00,6781.00,1
2026-07-01,1,host003,proc_block,151.00,151.00,151.00,1
2026-07-01,1,host003,proc_run,31.00,31.00,31.00,1
2026-07-01,1,host003,proc_total,0.00,0.00,0.00,1
2026-07-01,1,host004,cpu_idle,31.23,31.23,31.23,1
2026-07-01,1,host004,cpu_sys,42.13,42.13,42.13,1
2026-07-01,1,host004,cpu_usage,40.41,40.41,40.41,1
2026-07-01,1,host004,cpu_user,45.64,45.64,45.64,1
2026-07-01,1,host004,cpu_wait,16.61,16.61,16.61,1
2026-07-01,1,host004,load1,12.38,12.38,12.38,1
2026-07-01,1,host004,load15,21.22,21.22,21.22,1
2026-07-01,1,host004,load5,28.06,28.06,28.06,1
2026-07-01,1,host004,mem_buff,36854.00,36854.00,36854.00,1
2026-07-01,1,host004,mem_cache,23193.00,23193.00,23193.00,1
2026-07-01,1,host004,mem_free,110782.00,110782.00,110782.00,1
2026-07-01,1,host004,mem_swap,24546.00,24546.00,24546.00,1
2026-07-01,1,host004,mem_used,2102.00,2102.00,2102.00,1
2026-07-01,1,host004,net_in,309.68,309.68,309.68,1
2026-07-01,1,host004,net_out,864.93,864.93,864.93,1
2026-07-01,1,host004,net_pktin,99237.00,99237.00,99237.00,1
2026-07-01,1,host004,net_pktout,7457.00,7457.00,7457.00,1
2026-07-01,1,host004,proc_block,256.00,256.00,256.00,1
2026-07-01,1,host004,proc_run,354.00,354.00,354.00,1
2026-07-01,1,host004,proc_total,212.00,212.00,212.00,1
2026-07-01,1,host005,cpu_idle,65.93,65.93,65.93,1
2026-07-01,1,host005,cpu_sys,43.99,43.99,43.99,1
2026-07-01,1,host005,cpu_usage,69.95,69.95,69.95,1
2026-07-01,1,host005,cpu_user,45.39,45.39,45.39,1
2026-07-01,1,host005,cpu_wait,43.33,43.33,43.33,1
2026-07-01,1,host005,load1,9.33,9.33,9.33,1
2026-07-01,1,host005,load15,30.06,30.06,30.06,1
2026-07-01,1,host005,load5,6.90,6.90,6.90,1
2026-07-01,1,host005,mem_buff,98333.00,98333.00,98333.00,1
2026-07-01,1,host005,mem_cache,118182.00,118182.00,118182.00,1
2026-07-01,1,host005,mem_free,86870.00,86870.00,86870.00,1
2026-07-01,1,host005,mem_swap,80627.00,80627.00,80627.00,1
2026-07-01,1,host005,mem_used,21755.00,21755.00,21755.00,1
2026-07-01,1,host005,net_in,208.37,208.37,208.37,1
2026-07-01,1,host005,net_out,22.12,22.12,22.12,1
2026-07-01,1,host005,net_pktin,84746.00,84746.00,84746.00,1
2026-07-01,1,host005,net_pktout,90157.00,90157.00,90157.00,1
2026-07-01,1,host005,proc_block,83.00,83.00,83.00,1
2026-07-01,1,host005,proc_run,351.00,351.00,351.00,1
2026-07-01,1,host005,proc_total,43.00,43.00,43.00,1
2026-07-01,1,host006,cpu_idle,74.64,74.64,74.64,1
2026-07-01,1,host006,cpu_sys,0.56,0.56,0.56,1
2026-07-01,1,host006,cpu_usage,40.14,40.14,40.14,1
2026-07-01,1,host006,cpu_user,42.71,42.71,42.71,1
2026-07-01,1,host006,cpu_wait,47.24,47.24,47.24,1
2026-07-01,1,host006,load1,17.29,17.29,17.29,1
2026-07-01,1,host006,load15,4.70,4.70,4.70,1
2026-07-01,1,host006,load5,28.95,28.95,28.95,1
2026-07-01,1,host006,mem_buff,115554.00,115554.00,115554.00,1
2026-07-01,1,host006,mem_cache,80542.00,80542.00,80542.00,1
2026-07-01,1,host006,mem_free,91625.00,91625.00,91625.00,1
2026-07-01,1,host006,mem_swap,22569.00,22569.00,22569.00,1
2026-07-01,1,host006,mem_used,102278.00,102278.00,102278.00,1
2026-07-01,1,host006,net_in,834.84,834.84,834.84,1
2026-07-01,1,host006,net_out,62.53,62.53,62.53,1
2026-07-01,1,host006,net_pktin,31456.00,31456.00,31456.00,1
2026-07-01,1,host006,net_pktout,67035.00,67035.00,67035.00,1
2026-07-01,1,host006,proc_block,265.00,265.00,265.00,1
2026-07-01,1,host006,proc_run,445.00,445.00,445.00,1
2026-07-01,1,host006,proc_total,230.00,230.00,230.00,1
2026-07-01,1,host007,cpu_idle,69.78,69.78,69.78,1
2026-07-01,1,host007,cpu_sys,5.66,5.66,5.66,1
2026-07-01,1,host007,cpu_usage,75.07,75.07,75.07,1
2026-07-01,1,host007,cpu_user,16.51,16.51,16.51,1
2026-07-01,1,host007,cpu_wait,6.97,6.97,6.97,1
2026-07-01,1,host007,load1,7.45,7.45,7.45,1
2026-07-01,1,host007,load15,1.20,1.20,1.20,1
2026-07-01,1,host007,load5,0.80,0.80,0.80,1
2026-07-01,1,host007,mem_buff,27969.00,27969.00,27969.00,1
2026-07-01,1,host007,mem_cache,126201.00,126201.00,126201.00,1
2026-07-01,1,host007,mem_free,115121.00,115121.00,115121.00,1
2026-07-01,1,host007,mem_swap,99932.00,99932.00,99932.00,1
2026-07-01,1,host007,mem_used,98533.00,98533.00,98533.00,1
2026-07-01,1,host007,net_in,720.11,720.11,720.11,1
2026-07-01,1,host007,net_out,52.81,52.81,52.81,1
2026-07-01,1,host007,net_pktin,49892.00,49892.00,49892.00,1
2026-07-01,1,host007,net_pktout,20038.00,20038.00,20038.00,1
2026-07-01,1,host007,proc_block,232.00,232.00,232.00,1
2026-07-01,1,host007,proc_run,400.00,400.00,400.00,1
2026-07-01,1,host007,proc_total,344.00,344.00,344.00,1
2026-07-01,1,host008,cpu_idle,64.61,64.61,64.61,1
2026-07-01,1,host008,cpu_sys,46.15,46.15,46.15,1
2026-07-01,1,host008,cpu_usage,42.74,42.74,42.74,1
2026-07-01,1,host008,cpu_user,11.79,11.79,11.79,1
2026-07-01,1,host008,cpu_wait,17.84,17.84,17.84,1
2026-07-01,1,host008,load1,21.00,21.00,21.00,1
2026-07-01,1,host008,load15,11.78,11.78,11.78,1
2026-07-01,1,host008,load5,6.33,6.33,6.33,1
2026-07-01,1,host008,mem_buff,130382.00,130382.00,130382.00,1
2026-07-01,1,host008,mem_cache,71722.00,71722.00,71722.00,1
2026-07-01,1,host008,mem_free,39123.00,39123.00,39123.00,1
2026-07-01,1,host008,mem_swap,99401.00,99401.00,99401.00,1
2026-07-01,1,host008,mem_used,81002.00,81002.00,81002.00,1
2026-07-01,1,host008,net_in,789.62,789.62,789.62,1
2026-07-01,1,host008,net_out,301.21,301.21,301.21,1
2026-07-01,1,host008,net_pktin,18483.00,18483.00,18483.00,1
2026-07-01,1,host008,net_pktout,54034.00,54034.00,54034.00,1
2026-07-01,1,host008,proc_block,108.00,108.00,108.00,1
2026-07-01,1,host008,proc_run,452.00,452.00,452.00,1
2026-07-01,1,host008,proc_total,9.00,9.00,9.00,1
2026-07-01,1,host009,cpu_idle,67.19,67.19,67.19,1
2026-07-01,1,host009,cpu_sys,0.06,0.06,0.06,1
2026-07-01,1,host009,cpu_usage,38.56,38.56,38.56,1
2026-07-01,1,host009,cpu_user,45.18,45.18,45.18,1
2026-07-01,1,host009,cpu_wait,23.06,23.06,23.06,1
2026-07-01,1,host009,load1,3.16,3.16,3.16,1
2026-07-01,1,host009,load15,25.42,25.42,25.42,1
2026-07-01,1,host009,load5,10.74,10.74,10.74,1
2026-07-01,1,host009,mem_buff,46022.00,46022.00,46022.00,1
2026-07-01,1,host009,mem_cache,45034.00,45034.00,45034.00,1
2026-07-01,1,host009,mem_free,55636.00,55636.00,55636.00,1
2026-07-01,1,host009,mem_swap,67206.00,67206.00,67206.00,1
2026-07-01,1,host009,mem_used,113635.00,113635.00,113635.00,1
2026-07-01,1,host009,net_in,67.43,67.43,67.43,1
2026-07-01,1,host009,net_out,897.34,897.34,897.34,1
2026-07-01,1,host009,net_pktin,16668.00,16668.00,16668.00,1
2026-07-01,1,host009,net_pktout,56964.00,56964.00,56964.00,1
2026-07-01,1,host009,proc_block,69.00,69.00,69.00,1
2026-07-01,1,host009,proc_run,480.00,480.00,480.00,1
2026-07-01,1,host009,proc_total,422.00,422.00,422.00,1
2026-07-01,1,host010,cpu_idle,33.08,33.08,33.08,1
2026-07-01,1,host010,cpu_sys,2.30,2.30,2.30,1
2026-07-01,1,host010,cpu_usage,20.07,20.07,20.07,1
2026-07-01,1,host010,cpu_user,24.92,24.92,24.92,1
2026-07-01,1,host010,cpu_wait,37.83,37.83,37.83,1
2026-07-01,1,host010,load1,20.16,20.16,20.16,1
2026-07-01,1,host010,load15,11.11,11.11,11.11,1
2026-07-01,1,host010,load5,22.67,22.67,22.67,1
2026-07-01,1,host010,mem_buff,110274.00,110274.00,110274.00,1
2026-07-01,1,host010,mem_cache,92984.00,92984.00,92984.00,1
2026-07-01,1,host010,mem_free,59659.00,59659.00,59659.00,1
2026-07-01,1,host010,mem_swap,75587.00,75587.00,75587.00,1
2026-07-01,1,host010,mem_used,102222.00,102222.00,102222.00,1
2026-07-01,1,host010,net_in,811.87,811.87,811.87,1
2026-07-01,1,host010,net_out,744.72,744.72,744.72,1
2026-07-01,1,host010,net_pktin,97013.00,97013.00,97013.00,1
2026-07-01,1,host010,net_pktout,64791.00,64791.00,64791.00,1
2026-07-01,1,host010,proc_block,41.00,41.00,41.00,1
2026-07-01,1,host010,proc_run,3.00,3.00,3.00,1
2026-07-01,1,host010,proc_total,91.00,91.00,91.00,1
2026-07-01,1,host011,cpu_idle,26.69,26.69,26.69,1
2026-07-01,1,host011,cpu_sys,26.32,26.32,26.32,1
2026-07-01,1,host011,cpu_usage,26.61,26.61,26.61,1
2026-07-01,1,host011,cpu_user,6.29,6.29,6.29,1
2026-07-01,1,host011,cpu_wait,31.45,31.45,31.45,1
2026-07-01,1,host011,load1,23.12,23.12,23.12,1
2026-07-01,1,host011,load15,15.85,15.85,15.85,1
2026-07-01,1,host011,load5,3.28,3.28,3.28,1
2026-07-01,1,host011,mem_buff,15259.00,15259.00,15259.00,1
2026-07-01,1,host011,mem_cache,12790.00,12790.00,12790.00,1
2026-07-01,1,host011,mem_free,1534.00,1534.00,1534.00,1
2026-07-01,1,host011,mem_swap,18857.00,18857.00,18857.00,1
2026-07-01,1,host011,mem_used,99592.00,99592.00,99592.00,1
2026-07-01,1,host011,net_in,587.72,587.72,587.72,1
2026-07-01,1,host011,net_out,134.29,134.29,134.29,1
2026-07-01,1,host011,net_pktin,63976.00,63976.00,63976.00,1
2026-07-01,1,host011,net_pktout,87003.00,87003.00,87003.00,1
2026-07-01,1,host011,proc_block,149.00,149.00,149.00,1
2026-07-01,1,host011,proc_run,336.00,336.00,336.00,1
2026-07-01,1,host011,proc_total,50.00,50.00,50.00,1
2026-07-01,1,host012,cpu_idle,39.50,39.50,39.50,1
2026-07-01,1,host012,cpu_sys,16.03,16.03,16.03,1
2026-07-01,1,host012,cpu_usage,79.52,79.52,79.52,1
2026-07-01,1,host012,cpu_user,22.88,22.88,22.88,1
2026-07-01,1,host012,cpu_wait,16.96,16.96,16.96,1
2026-07-01,1,host012,load1,18.46,18.46,18.46,1
2026-07-01,1,host012,load15,16.64,16.64,16.64,1
2026-07-01,1,host012,load5,18.90,18.90,18.90,1
2026-07-01,1,host012,mem_buff,111502.00,111502.00,111502.00,1
2026-07-01,1,host012,mem_cache,3064.00,3064.00,3064.00,1
2026-07-01,1,host012,mem_free,5936.00,5936.00,5936.00,1
2026-07-01,1,host012,mem_swap,38083.00,38083.00,38083.00,1
2026-07-01,1,host012,mem_used,38510.00,38510.00,38510.00,1
2026-07-01,1,host012,net_in,150.03,150.03,150.03,1
2026-07-01,1,host012,net_out,805.36,805.36,805.36,1
2026-07-01,1,host012,net_pktin,89796.00,89796.00,89796.00,1
2026-07-01,1,host012,net_pktout,78237.00,78237.00,78237.00,1
2026-07-01,1,host012,proc_block,235.00,235.00,235.00,1
2026-07-01,1,host012,proc_run,170.00,170.00,170.00,1
2026-07-01,1,host012,proc_total,208.00,208.00,208.00,1
2026-07-01,1,host013,cpu_idle,60.80,60.80,60.80,1
2026-07-01,1,host013,cpu_sys,48.58,48.58,48.58,1
2026-07-01,1,host013,cpu_usage,45.49,45.49,45.49,1
2026-07-01,1,host013,cpu_user,31.23,31.23,31.23,1
2026-07-01,1,host013,cpu_wait,40.33,40.33,40.33,1
2026-07-01,1,host013,load1,17.95,17.95,17.95,1
2026-07-01,1,host013,load15,5.42,5.42,5.42,1
2026-07-01,1,host013,load5,3.16,3.16,3.16,1
2026-07-01,1,host013,mem_buff,121920.00,121920.00,121920.00,1
2026-07-01,1,host013,mem_cache,79004.00,79004.00,79004.00,1
2026-07-01,1,host013,mem_free,30954.00,30954.00,30954.00,1
2026-07-01,1,host013,mem_swap,99207.00,99207.00,99207.00,1
2026-07-01,1,host013,mem_used,106196.00,106196.00,106196.00,1
2026-07-01,1,host013,net_in,610.61,610.61,610.61,1
2026-07-01,1,host013,net_out,855.00,855.00,855.00,1
2026-07-01,1,host013,net_pktin,40992.00,40992.00,40992.00,1
2026-07-01,1,host013,net_pktout,56256.00,56256.00,56256.00,1
2026-07-01,1,host013,proc_block,389.00,389.00,389.00,1
2026-07-01,1,host013,proc_run,291.00,291.00,291.00,1
2026-07-01,1,host013,proc_total,169.00,169.00,169.00,1
2026-07-01,1,host014,cpu_idle,73.67,73.67,73.67,1
2026-07-01,1,host014,cpu_sys,3.04,3.04,3.04,1
2026-07-01,1,host014,cpu_usage,59.71,59.71,59.71,1
2026-07-01,1,host014,cpu_user,29.73,29.73,29.73,1
2026-07-01,1,host014,cpu_wait,49.20,49.20,49.20,1
2026-07-01,1,host014,load1,30.72,30.72,30.72,1
2026-07-01,1,host014,load15,11.77,11.77,11.77,1
2026-07-01,1,host014,load5,23.12,23.12,23.12,1
2026-07-01,1,host014,mem_buff,117610.00,117610.00,117610.00,1
2026-07-01,1,host014,mem_cache,88264.00,88264.00,88264.00,1
2026-07-01,1,host014,mem_free,20930.00,20930.00,20930.00,1
2026-07-01,1,host014,mem_swap,18484.00,18484.00,18484.00,1
2026-07-01,1,host014,mem_used,122118.00,122118.00,122118.00,1
2026-07-01,1,host014,net_in,945.37,945.37,945.37,1
2026-07-01,1,host014,net_out,628.26,628.26,628.26,1
2026-07-01,1,host014,net_pktin,5186.00,5186.00,5186.00,1
2026-07-01,1,host014,net_pktout,81321.00,81321.00,81321.00,1
2026-07-01,1,host014,proc_block,233.00,233.00,233.00,1
2026-07-01,1,host014,proc_run,243.00,243.00,243.00,1
2026-07-01,1,host014,proc_total,449.00,449.00,449.00,1
2026-07-01,1,host015,cpu_idle,54.34,54.34,54.34,1
2026-07-01,1,host015,cpu_sys,31.73,31.73,31.73,1
2026-07-01,1,host015,cpu_usage,23.31,23.31,23.31,1
2026-07-01,1,host015,cpu_user,46.51,46.51,46.51,1
2026-07-01,1,host015,cpu_wait,16.27,16.27,16.27,1
2026-07-01,1,host015,load1,30.36,30.36,30.36,1
2026-07-01,1,host015,load15,4.69,4.69,4.69,1
2026-07-01,1,host015,load5,3.04,3.04,3.04,1
2026-07-01,1,host015,mem_buff,51584.00,51584.00,51584.00,1
2026-07-01,1,host015,mem_cache,64696.00,64696.00,64696.00,1
2026-07-01,1,host015,mem_free,119508.00,119508.00,119508.00,1
2026-07-01,1,host015,mem_swap,128821.00,128821.00,128821.00,1
2026-07-01,1,host015,mem_used,58682.00,58682.00,58682.00,1
2026-07-01,1,host015,net_in,770.44,770.44,770.44,1
2026-07-01,1,host015,net_out,549.39,549.39,549.39,1
2026-07-01,1,host015,net_pktin,11622.00,11622.00,11622.00,1
2026-07-01,1,host015,net_pktout,30345.00,30345.00,30345.00,1
2026-07-01,1,host015,proc_block,118.00,118.00,118.00,1
2026-07-01,1,host015,proc_run,4.00,4.00,4.00,1
2026-07-01,1,host015,proc_total,497.00,497.00,497.00,1
2026-07-01,1,host016,cpu_idle,33.52,33.52,33.52,1
2026-07-01,1,host016,cpu_sys,43.07,43.07,43.07,1
2026-07-01,1,host016,cpu_usage,14.24,14.24,14.24,1
2026-07-01,1,host016,cpu_user,42.85,42.85,42.85,1
2026-07-01,1,host016,cpu_wait,29.31,29.31,29.31,1
2026-07-01,1,host016,load1,30.05,30.05,30.05,1
2026-07-01,1,host016,load15,16.39,16.39,16.39,1
2026-07-01,1,host016,load5,28.99,28.99,28.99,1
2026-07-01,1,host016,mem_buff,122382.00,122382.00,122382.00,1
2026-07-01,1,host016,mem_cache,54863.00,54863.00,54863.00,1
2026-07-01,1,host016,mem_free,130376.00,130376.00,130376.00,1
2026-07-01,1,host016,mem_swap,105862.00,105862.00,105862.00,1
2026-07-01,1,host016,mem_used,14583.00,14583.00,14583.00,1
2026-07-01,1,host016,net_in,326.91,326.91,326.91,1
2026-07-01,1,host016,net_out,753.62,753.62,753.62,1
2026-07-01,1,host016,net_pktin,50918.00,50918.00,50918.00,1
2026-07-01,1,host016,net_pktout,33815.00,33815.00,33815.00,1
2026-07-01,1,host016,proc_block,169.00,169.00,169.00,1
2026-07-01,1,host016,proc_run,404.00,404.00,404.00,1
2026-07-01,1,host016,proc_total,379.00,379.00,379.00,1
2026-07-01,1,host017,cpu_idle,58.38,58.38,58.38,1
2026-07-01,1,host017,cpu_sys,42.18,42.18,42.18,1
2026-07-01,1,host017,cpu_usage,30.07,30.07,30.07,1
2026-07-01,1,host017,cpu_user,47.96,47.96,47.96,1
2026-07-01,1,host017,cpu_wait,26.49,26.49,26.49,1
2026-07-01,1,host017,load1,31.24,31.24,31.24,1
2026-07-01,1,host017,load15,27.93,27.93,27.93,1
2026-07-01,1,host017,load5,25.56,25.56,25.56,1
2026-07-01,1,host017,mem_buff,14799.00,14799.00,14799.00,1
2026-07-01,1,host017,mem_cache,62035.00,62035.00,62035.00,1
2026-07-01,1,host017,mem_free,39072.00,39072.00,39072.00,1
2026-07-01,1,host017,mem_swap,67050.00,67050.00,67050.00,1
2026-07-01,1,host017,mem_used,117773.00,117773.00,117773.00,1
2026-07-01,1,host017,net_in,580.57,580.57,580.57,1
2026-07-01,1,host017,net_out,160.64,160.64,160.64,1
2026-07-01,1,host017,net_pktin,48102.00,48102.00,48102.00,1
2026-07-01,1,host017,net_pktout,37415.00,37415.00,37415.00,1
2026-07-01,1,host017,proc_block,201.00,201.00,201.00,1
2026-07-01,1,host017,proc_run,463.00,463.00,463.00,1
2026-07-01,1,host017,proc_total,90.00,90.00,90.00,1
2026-07-01,1,host018,cpu_idle,20.40,20.40,20.40,1
2026-07-01,1,host018,cpu_sys,10.77,10.77,10.77,1
2026-07-01,1,host018,cpu_usage,10.30,10.30,10.30,1
2026-07-01,1,host018,cpu_user,7.35,7.35,7.35,1
2026-07-01,1,host018,cpu_wait,16.41,16.41,16.41,1
2026-07-01,1,host018,load1,26.92,26.92,26.92,1
2026-07-01,1,host018,load15,10.83,10.83,10.83,1
2026-07-01,1,host018,load5,30.01,30.01,30.01,1
2026-07-01,1,host018,mem_buff,46706.00,46706.00,46706.00,1
2026-07-01,1,host018,mem_cache,25411.00,25411.00,25411.00,1
2026-07-01,1,host018,mem_free,75660.00,75660.00,75660.00,1
2026-07-01,1,host018,mem_swap,21489.00,21489.00,21489.00,1
2026-07-01,1,host018,mem_used,45144.00,45144.00,45144.00,1
2026-07-01,1,host018,net_in,213.44,213.44,213.44,1
2026-07-01,1,host018,net_out,976.92,976.92,976.92,1
2026-07-01,1,host018,net_pktin,77665.00,77665.00,77665.00,1
2026-07-01,1,host018,net_pktout,82207.00,82207.00,82207.00,1
2026-07-01,1,host018,proc_block,495.00,495.00,495.00,1
2026-07-01,1,host018,proc_run,362.00,362.00,362.00,1
2026-07-01,1,host018,proc_total,339.00,339.00,339.00,1
2026-07-01,1,host019,cpu_idle,24.84,24.84,24.84,1
2026-07-01,1,host019,cpu_sys,10.44,10.44,10.44,1
2026-07-01,1,host019,cpu_usage,5.85,5.85,5.85,1
2026-07-01,1,host019,cpu_user,48.27,48.27,48.27,1
2026-07-01,1,host019,cpu_wait,44.78,44.78,44.78,1
2026-07-01,1,host019,load1,27.22,27.22,27.22,1
2026-07-01,1,host019,load15,8.90,8.90,8.90,1
2026-07-01,1,host019,load5,2.45,2.45,2.45,1
2026-07-01,1,host019,mem_buff,51687.00,51687.00,51687.00,1
2026-07-01,1,host019,mem_cache,22925.00,22925.00,22925.00,1
2026-07-01,1,host019,mem_free,102125.00,102125.00,102125.00,1
2026-07-01,1,host019,mem_swap,77436.00,77436.00,77436.00,1
2026-07-01,1,host019,mem_used,113333.00,113333.00,113333.00,1
2026-07-01,1,host019,net_in,50.72,50.72,50.72,1
2026-07-01,1,host019,net_out,481.85,481.85,481.85,1
2026-07-01,1,host019,net_pktin,79172.00,79172.00,79172.00,1
2026-07-01,1,host019,net_pktout,44688.00,44688.00,44688.00,1
2026-07-01,1,host019,proc_block,161.00,161.00,161.00,1
2026-07-01,1,host019,proc_run,244.00,244.00,244.00,1
2026-07-01,1,host019,proc_total,186.00,186.00,186.00,1
2026-07-01,1,host020,cpu_idle,21.34,21.34,21.34,1
2026-07-01,1,host020,cpu_sys,24.44,24.44,24.44,1
2026-07-01,1,host020,cpu_usage,6.74,6.74,6.74,1
2026-07-01,1,host020,cpu_user,15.67,15.67,15.67,1
2026-07-01,1,host020,cpu_wait,18.75,18.75,18.75,1
2026-07-01,1,host020,load1,29.20,29.20,29.20,1
2026-07-01,1,host020,load15,17.25,17.25,17.25,1
2026-07-01,1,host020,load5,2.33,2.33,2.33,1
2026-07-01,1,host020,mem_buff,30444.00,30444.00,30444.00,1
2026-07-01,1,host020,mem_cache,90199.00,90199.00,90199.00,1
2026-07-01,1,host020,mem_free,81959.00,81959.00,81959.00,1
2026-07-01,1,host020,mem_swap,62624.00,62624.00,62624.00,1
2026-07-01,1,host020,mem_used,60449.00,60449.00,60449.00,1
2026-07-01,1,host020,net_in,395.99,395.99,395.99,1
2026-07-01,1,host020,net_out,181.00,181.00,181.00,1
2026-07-01,1,host020,net_pktin,16102.00,16102.00,16102.00,1
2026-07-01,1,host020,net_pktout,40275.00,40275.00,40275.00,1
2026-07-01,1,host020,proc_block,374.00,374.00,374.00,1
2026-07-01,1,host020,proc_run,53.00,53.00,53.00,1
2026-07-01,1,host020,proc_total,27.00,27.00,27.00,1
2026-07-01,2,host001,cpu_idle,83.52,83.52,83.52,1
2026-07-01,2,host001,cpu_sys,39.70,39.70,39.70,1
2026-07-01,2,host001,cpu_usage,75.41,75.41,75.41,1
2026-07-01,2,host001,cpu_user,18.94,18.94,18.94,1
2026-07-01,2,host001,cpu_wait,37.95,37.95,37.95,1
2026-07-01,2,host001,load1,2.05,2.05,2.05,1
2026-07-01,2,host001,load15,21.16,21.16,21.16,1
2026-07-01,2,host001,load5,28.72,28.72,28.72,1
2026-07-01,2,host001,mem_buff,36186.00,36186.00,36186.00,1
2026-07-01,2,host001,mem_cache,101382.00,101382.00,101382.00,1
2026-07-01,2,host001,mem_free,50180.00,50180.00,50180.00,1
2026-07-01,2,host001,mem_swap,126217.00,126217.00,126217.00,1
2026-07-01,2,host001,mem_used,106563.00,106563.00,106563.00,1
2026-07-01,2,host001,net_in,589.19,589.19,589.19,1
2026-07-01,2,host001,net_out,390.53,390.53,390.53,1
2026-07-01,2,host001,net_pktin,87513.00,87513.00,87513.00,1
2026-07-01,2,host001,net_pktout,68073.00,68073.00,68073.00,1
2026-07-01,2,host001,proc_block,93.00,93.00,93.00,1
2026-07-01,2,host001,proc_run,275.00,275.00,275.00,1
2026-07-01,2,host001,proc_total,429.00,429.00,429.00,1
2026-07-01,2,host002,cpu_idle,33.77,33.77,33.77,1
2026-07-01,2,host002,cpu_sys,3.98,3.98,3.98,1
2026-07-01,2,host002,cpu_usage,14.16,14.16,14.16,1
2026-07-01,2,host002,cpu_user,27.67,27.67,27.67,1
2026-07-01,2,host002,cpu_wait,24.25,24.25,24.25,1
2026-07-01,2,host002,load1,19.34,19.34,19.34,1
2026-07-01,2,host002,load15,30.36,30.36,30.36,1
2026-07-01,2,host002,load5,28.72,28.72,28.72,1
2026-07-01,2,host002,mem_buff,56919.00,56919.00,56919.00,1
2026-07-01,2,host002,mem_cache,64450.00,64450.00,64450.00,1
2026-07-01,2,host002,mem_free,120973.00,120973.00,120973.00,1
2026-07-01,2,host002,mem_swap,25573.00,25573.00,25573.00,1
2026-07-01,2,host002,mem_used,78986.00,78986.00,78986.00,1
2026-07-01,2,host002,net_in,35.06,35.06,35.06,1
2026-07-01,2,host002,net_out,112.49,112.49,112.49,1
2026-07-01,2,host002,net_pktin,81582.00,81582.00,81582.00,1
2026-07-01,2,host002,net_pktout,45571.00,45571.00,45571.00,1
2026-07-01,2,host002,proc_block,339.00,339.00,339.00,1
2026-07-01,2,host002,proc_run,50.00,50.00,50.00,1
2026-07-01,2,host002,proc_total,395.00,395.00,395.00,1
2026-07-01,2,host003,cpu_idle,55.12,55.12,55.12,1
2026-07-01,2,host003,cpu_sys,25.46,25.46,25.46,1
